"","X","ID_PROV","ANEMIA","se","CV","var","lasso","gb","mrp","region","ebma","direct_model_lasso","direct_minus_lasso","direct_minus_gb","direct_model_gb","direct_minus_mrp","direct_model_mrp","direct_minus_ebma","direct_model_ebma","samp_size","log_samp"
"1",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.242949245009237,0.323186148282664,0.243926850805698,"Selva",0.265625123840316,1.09402794006243,0.0228440170479422,-0.0573928862254845,0.822415389612281,0.0218664112514814,1.08964331388388,0.000168138216863123,1.00063299063896,568,6.34212141872115
"2",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.242949245009237,0.323186148282664,0.243926850805698,"Selva",0.253605733494417,1.09402794006243,0.0228440170479422,-0.0573928862254845,0.822415389612281,0.0218664112514814,1.08964331388388,0.0121875285627622,1.0480569914364,568,6.34212141872115
"3",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.242949245009237,0.323186148282664,0.243926850805698,"Selva",0.265330080019941,1.09402794006243,0.0228440170479422,-0.0573928862254845,0.822415389612281,0.0218664112514814,1.08964331388388,0.000463182037238108,1.00174568234858,568,6.34212141872115
"4",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.242949245009237,0.323186148282664,0.243926850805698,"Selva",0.334554392107733,1.09402794006243,0.0228440170479422,-0.0573928862254845,0.822415389612281,0.0218664112514814,1.08964331388388,-0.0687611300505537,0.794469504293905,568,6.34212141872115
"5",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.242949245009237,0.323186148282664,0.243926850805698,"Selva",0.294079490033133,1.09402794006243,0.0228440170479422,-0.0573928862254845,0.822415389612281,0.0218664112514814,1.08964331388388,-0.0282862279759538,0.903814346343001,568,6.34212141872115
"6",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.251858808920228,0.325420137081799,0.252340010491192,"Selva",0.265625123840316,1.0553264473722,0.0139344531369507,-0.0596268750246202,0.816769559624296,0.013453251565987,1.05331398512586,0.000168138216863123,1.00063299063896,568,6.34212141872115
"7",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.251858808920228,0.325420137081799,0.252340010491192,"Selva",0.253605733494417,1.0553264473722,0.0139344531369507,-0.0596268750246202,0.816769559624296,0.013453251565987,1.05331398512586,0.0121875285627622,1.0480569914364,568,6.34212141872115
"8",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.251858808920228,0.325420137081799,0.252340010491192,"Selva",0.265330080019941,1.0553264473722,0.0139344531369507,-0.0596268750246202,0.816769559624296,0.013453251565987,1.05331398512586,0.000463182037238108,1.00174568234858,568,6.34212141872115
"9",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.251858808920228,0.325420137081799,0.252340010491192,"Selva",0.334554392107733,1.0553264473722,0.0139344531369507,-0.0596268750246202,0.816769559624296,0.013453251565987,1.05331398512586,-0.0687611300505537,0.794469504293905,568,6.34212141872115
"10",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.251858808920228,0.325420137081799,0.252340010491192,"Selva",0.294079490033133,1.0553264473722,0.0139344531369507,-0.0596268750246202,0.816769559624296,0.013453251565987,1.05331398512586,-0.0282862279759538,0.903814346343001,568,6.34212141872115
"11",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.237830955991242,0.338234034567812,0.240749250702181,"Selva",0.265625123840316,1.11757218882376,0.0279623060659372,-0.0724407725106326,0.785826483715053,0.0250440113549976,1.10402529304641,0.000168138216863123,1.00063299063896,568,6.34212141872115
"12",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.237830955991242,0.338234034567812,0.240749250702181,"Selva",0.253605733494417,1.11757218882376,0.0279623060659372,-0.0724407725106326,0.785826483715053,0.0250440113549976,1.10402529304641,0.0121875285627622,1.0480569914364,568,6.34212141872115
"13",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.237830955991242,0.338234034567812,0.240749250702181,"Selva",0.265330080019941,1.11757218882376,0.0279623060659372,-0.0724407725106326,0.785826483715053,0.0250440113549976,1.10402529304641,0.000463182037238108,1.00174568234858,568,6.34212141872115
"14",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.237830955991242,0.338234034567812,0.240749250702181,"Selva",0.334554392107733,1.11757218882376,0.0279623060659372,-0.0724407725106326,0.785826483715053,0.0250440113549976,1.10402529304641,-0.0687611300505537,0.794469504293905,568,6.34212141872115
"15",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.237830955991242,0.338234034567812,0.240749250702181,"Selva",0.294079490033133,1.11757218882376,0.0279623060659372,-0.0724407725106326,0.785826483715053,0.0250440113549976,1.10402529304641,-0.0282862279759538,0.903814346343001,568,6.34212141872115
"16",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.231452225709258,0.307979345600402,0.230964820633997,"Selva",0.265625123840316,1.14837202901241,0.0343410363479207,-0.0421860835432226,0.863023010647089,0.0348284414231816,1.15079543857622,0.000168138216863123,1.00063299063896,568,6.34212141872115
"17",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.231452225709258,0.307979345600402,0.230964820633997,"Selva",0.253605733494417,1.14837202901241,0.0343410363479207,-0.0421860835432226,0.863023010647089,0.0348284414231816,1.15079543857622,0.0121875285627622,1.0480569914364,568,6.34212141872115
"18",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.231452225709258,0.307979345600402,0.230964820633997,"Selva",0.265330080019941,1.14837202901241,0.0343410363479207,-0.0421860835432226,0.863023010647089,0.0348284414231816,1.15079543857622,0.000463182037238108,1.00174568234858,568,6.34212141872115
"19",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.231452225709258,0.307979345600402,0.230964820633997,"Selva",0.334554392107733,1.14837202901241,0.0343410363479207,-0.0421860835432226,0.863023010647089,0.0348284414231816,1.15079543857622,-0.0687611300505537,0.794469504293905,568,6.34212141872115
"20",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.231452225709258,0.307979345600402,0.230964820633997,"Selva",0.294079490033133,1.14837202901241,0.0343410363479207,-0.0421860835432226,0.863023010647089,0.0348284414231816,1.15079543857622,-0.0282862279759538,0.903814346343001,568,6.34212141872115
"21",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.305713928740203,0.396635854468894,0.336980527816317,"Selva",0.265625123840316,0.869418227532092,-0.0399206666830235,-0.130842592411715,0.670119100586817,-0.0711872657591375,0.788749616423116,0.000168138216863123,1.00063299063896,568,6.34212141872115
"22",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.305713928740203,0.396635854468894,0.336980527816317,"Selva",0.253605733494417,0.869418227532092,-0.0399206666830235,-0.130842592411715,0.670119100586817,-0.0711872657591375,0.788749616423116,0.0121875285627622,1.0480569914364,568,6.34212141872115
"23",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.305713928740203,0.396635854468894,0.336980527816317,"Selva",0.265330080019941,0.869418227532092,-0.0399206666830235,-0.130842592411715,0.670119100586817,-0.0711872657591375,0.788749616423116,0.000463182037238108,1.00174568234858,568,6.34212141872115
"24",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.305713928740203,0.396635854468894,0.336980527816317,"Selva",0.334554392107733,0.869418227532092,-0.0399206666830235,-0.130842592411715,0.670119100586817,-0.0711872657591375,0.788749616423116,-0.0687611300505537,0.794469504293905,568,6.34212141872115
"25",101,101,0.265793262057179,0.0204757567832006,7.70364027467172,0.000419256615844785,0.305713928740203,0.396635854468894,0.336980527816317,"Selva",0.294079490033133,0.869418227532092,-0.0399206666830235,-0.130842592411715,0.670119100586817,-0.0711872657591375,0.788749616423116,-0.0282862279759538,0.903814346343001,568,6.34212141872115
"26",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.395370804460887,0.471070868319128,0.399366861906989,"Selva",0.335322651814353,0.920564561889957,-0.0314064530682707,-0.107106516926512,0.772631839220522,-0.0354025105143725,0.91135340988152,0.0286416995782633,1.08541534376902,689,6.53524127101366
"27",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.395370804460887,0.471070868319128,0.399366861906989,"Selva",0.332064735063803,0.920564561889957,-0.0314064530682707,-0.107106516926512,0.772631839220522,-0.0354025105143725,0.91135340988152,0.0318996163288135,1.09606445057372,689,6.53524127101366
"28",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.395370804460887,0.471070868319128,0.399366861906989,"Selva",0.362658811382121,0.920564561889957,-0.0314064530682707,-0.107106516926512,0.772631839220522,-0.0354025105143725,0.91135340988152,0.00130554001049543,1.00359991256112,689,6.53524127101366
"29",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.395370804460887,0.471070868319128,0.399366861906989,"Selva",0.430294272015349,0.920564561889957,-0.0314064530682707,-0.107106516926512,0.772631839220522,-0.0354025105143725,0.91135340988152,-0.0663299206227326,0.845849863833729,689,6.53524127101366
"30",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.395370804460887,0.471070868319128,0.399366861906989,"Selva",0.390556904618152,0.920564561889957,-0.0314064530682707,-0.107106516926512,0.772631839220522,-0.0354025105143725,0.91135340988152,-0.0265925532255364,0.93191119421756,689,6.53524127101366
"31",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.317969705582775,0.486301635779113,0.3212402322621,"Selva",0.335322651814353,1.1446510312218,0.0459946458098408,-0.122337284386497,0.748433327413143,0.0427241191305163,1.13299741078402,0.0286416995782633,1.08541534376902,689,6.53524127101366
"32",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.317969705582775,0.486301635779113,0.3212402322621,"Selva",0.332064735063803,1.1446510312218,0.0459946458098408,-0.122337284386497,0.748433327413143,0.0427241191305163,1.13299741078402,0.0318996163288135,1.09606445057372,689,6.53524127101366
"33",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.317969705582775,0.486301635779113,0.3212402322621,"Selva",0.362658811382121,1.1446510312218,0.0459946458098408,-0.122337284386497,0.748433327413143,0.0427241191305163,1.13299741078402,0.00130554001049543,1.00359991256112,689,6.53524127101366
"34",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.317969705582775,0.486301635779113,0.3212402322621,"Selva",0.430294272015349,1.1446510312218,0.0459946458098408,-0.122337284386497,0.748433327413143,0.0427241191305163,1.13299741078402,-0.0663299206227326,0.845849863833729,689,6.53524127101366
"35",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.317969705582775,0.486301635779113,0.3212402322621,"Selva",0.390556904618152,1.1446510312218,0.0459946458098408,-0.122337284386497,0.748433327413143,0.0427241191305163,1.13299741078402,-0.0265925532255364,0.93191119421756,689,6.53524127101366
"36",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.416876036753866,0.468704361529387,0.421685544966053,"Selva",0.335322651814353,0.873075733080598,-0.05291168536125,-0.104740010136771,0.776532887820793,-0.057721193573437,0.863117922199387,0.0286416995782633,1.08541534376902,689,6.53524127101366
"37",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.416876036753866,0.468704361529387,0.421685544966053,"Selva",0.332064735063803,0.873075733080598,-0.05291168536125,-0.104740010136771,0.776532887820793,-0.057721193573437,0.863117922199387,0.0318996163288135,1.09606445057372,689,6.53524127101366
"38",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.416876036753866,0.468704361529387,0.421685544966053,"Selva",0.362658811382121,0.873075733080598,-0.05291168536125,-0.104740010136771,0.776532887820793,-0.057721193573437,0.863117922199387,0.00130554001049543,1.00359991256112,689,6.53524127101366
"39",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.416876036753866,0.468704361529387,0.421685544966053,"Selva",0.430294272015349,0.873075733080598,-0.05291168536125,-0.104740010136771,0.776532887820793,-0.057721193573437,0.863117922199387,-0.0663299206227326,0.845849863833729,689,6.53524127101366
"40",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.416876036753866,0.468704361529387,0.421685544966053,"Selva",0.390556904618152,0.873075733080598,-0.05291168536125,-0.104740010136771,0.776532887820793,-0.057721193573437,0.863117922199387,-0.0265925532255364,0.93191119421756,689,6.53524127101366
"41",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.428049430354888,0.444276306021802,0.428134925818786,"Selva",0.335322651814353,0.850285797812789,-0.0640850789622722,-0.0803119546291862,0.819229714615379,-0.0641705744261703,0.850116001857481,0.0286416995782633,1.08541534376902,689,6.53524127101366
"42",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.428049430354888,0.444276306021802,0.428134925818786,"Selva",0.332064735063803,0.850285797812789,-0.0640850789622722,-0.0803119546291862,0.819229714615379,-0.0641705744261703,0.850116001857481,0.0318996163288135,1.09606445057372,689,6.53524127101366
"43",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.428049430354888,0.444276306021802,0.428134925818786,"Selva",0.362658811382121,0.850285797812789,-0.0640850789622722,-0.0803119546291862,0.819229714615379,-0.0641705744261703,0.850116001857481,0.00130554001049543,1.00359991256112,689,6.53524127101366
"44",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.428049430354888,0.444276306021802,0.428134925818786,"Selva",0.430294272015349,0.850285797812789,-0.0640850789622722,-0.0803119546291862,0.819229714615379,-0.0641705744261703,0.850116001857481,-0.0663299206227326,0.845849863833729,689,6.53524127101366
"45",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.428049430354888,0.444276306021802,0.428134925818786,"Selva",0.390556904618152,0.850285797812789,-0.0640850789622722,-0.0803119546291862,0.819229714615379,-0.0641705744261703,0.850116001857481,-0.0265925532255364,0.93191119421756,689,6.53524127101366
"46",102,102,0.363964351392616,0.019492205382688,5.35552597613094,0.000379946070680892,0.412822110704844,0.471031293923495,0.411896766804193,"Selva",0.335322651814353,0.881649364107923,-0.0488577593122277,-0.107066942530879,0.77269675303512,-0.0479324154115771,0.883630027534634,0.0286416995782633,1.08541534376902,689,6.53524127101366
