"","ID_PROV","ANEMIA","se","CV","var"
"806",806,0.580357718719314,0.0413774734307324,7.12964988594292,0.00171209530751097
"807",807,0.604566593215074,0.0443289865236944,7.33235792734654,0.00196505904621788
"808",808,0.599250460785087,0.0391753993917429,6.53739996134815,0.00153471191750257
"809",809,0.335251105947933,0.0254178130839181,7.58172385801633,0.000646065221968996
"810",810,0.561972205508743,0.068549676636527,12.1980546305614,0.00469905816697241
"811",811,0.555541496817967,0.040358638226105,7.26473872019847,0.00162881967946562
"812",812,0.524863485943002,0.0421474385188403,8.0301715870205,0.00177640657369942
"813",813,0.309698009815633,0.0495469230935874,15.9984635106578,0.00245489758804187
"901",901,0.509061067067417,0.0179789438531039,3.53178528396925,0.000323242422073061
"902",902,0.458249919221114,0.0309181140158645,6.74699824681168,0.000955929774297998
