"","ID_PROV","sample.size","dir.estim","dir.se","dir.var","dir.cv","expert.estim","expert.mse","expert.cv","stepw.estim","stepw.mse","stepw.cv","lasso.estim","lasso.mse","lasso.cv","sPCA.estim","sPCA.mse","sPCA.cv","expert.est.ratio","expert.se.ratio","expert.cv.ratio","stepw.est.ratio","stepw.se.ratio","stepw.cv.ratio","lasso.est.ratio","lasso.se.ratio","lasso.cv.ratio","sPCA.est.ratio","sPCA.se.ratio","sPCA.cv.ratio","expert.improv.ratio","stepw.improv.ratio","lasso.improv.ratio","sPCA.improv.ratio"
"23",217,58,0.395931924241001,0.0727847374529279,0.00529761800609164,18.383144423743,0.367754170293668,0.00235355366957526,13.1918117997498,0.365402392176406,0.00147784851814398,10.5206742546861,0.361971784416665,0.00462739290307594,18.7928855702428,0.370578408818974,0.00197913090699591,12.0048613425948,107.662116768066,150.030054366814,139.352688643509,108.355044388942,189.332582857584,174.733519722416,109.381985360838,106.997130734833,97.8197007321291,106.841606207666,163.607443795404,153.13083507693,55.573360199453,72.1035281055632,12.651442634124,62.6411171073464
"24",218,1193,0.259650787461876,0.0135191614570274,0.000182767726501177,5.20667069381117,0.258565502152826,0.000174929063042774,5.11517391472424,0.26015805522862,0.000167731281306204,4.9781703619703,0.259208275191994,0.000181569262210278,5.19843121978162,0.260009691952161,0.000173070279003457,5.05966438203371,100.419733220408,102.215973641479,101.788732516475,99.8050155447627,104.386112115017,104.590046447314,100.170716876055,100.329486702052,100.158499241044,99.8619649569254,102.763410200467,102.905455790694,4.28886631598631,8.22707897221434,0.65573080862886,5.30588615581286
"25",219,99,0.326558833105098,0.0487519078064278,0.00237674851476643,14.9289815078246,0.332382147252965,0.00152364943961156,11.7436970421156,0.335769262327566,0.00108221460885742,9.79751099540319,0.334702036570711,0.00178126792633745,12.6097439815852,0.332040700528181,0.00140061238056327,11.2711351930726,98.248006339692,124.896160431065,127.123353525605,97.2569170987774,148.19546694634,152.375246272538,97.5670290061432,115.511970261508,118.392423586286,98.3490375082443,130.266467141246,132.453220124626,35.8935356372234,54.4665915584356,25.054421396683,41.0702322159268
"26",220,36,0.47335653731063,0.0910812760735416,0.00829579885118471,19.241579844026,0.387818347288845,0.00241575675863381,12.6735490606335,0.408092909791616,0.00155024165045153,9.6480745608546,0.44911637502634,0.00319169390887869,12.5791624992488,0.384440215173208,0.00206351034311268,11.8161096753766,122.056251495001,185.311556957525,151.824715807461,115.992345358889,231.328640802005,199.434402404967,105.397300929602,161.219841249597,152.963918267016,123.128777538885,200.505265201533,162.841919825129,70.8797573088597,81.3129310599166,61.5263826168725,75.1258392334574
"27",301,692,0.326794082396592,0.019183105135398,0.000367991522635734,5.87008950551244,0.333918494702808,0.000333154789549293,5.46616272989467,0.333234329141309,0.000310046661737589,5.28401199284459,0.327564282598416,0.000353712605002672,5.74154440356235,0.340606557464199,0.000325897971885858,5.30014589010347,97.8664217708105,105.098344810887,107.389585630312,98.0673519558105,108.944516842267,111.09152502798,99.764870517715,101.998465618674,102.238859319286,95.944741883292,106.262022615233,110.753357119342,9.46672163448854,15.7462488491897,3.8802300473634,11.4387283838447
"28",302,1139,0.37671523880311,0.0154742020778264,0.000239450929945407,4.1076655478527,0.376671420110003,0.000223706948368076,3.97079135197155,0.374056083650057,0.000214609531005531,3.91640665821138,0.377923821596891,0.000238587872276559,4.0871437672837,0.375877939214037,0.000224481376874634,3.98605531904035,100.011633134548,103.459059768349,103.44702563667,100.710897448079,105.629144224194,104.883529886773,99.6802046537649,100.180704612526,100.502105669325,100.222758374919,103.280446139552,103.050891647977,6.57503463482937,10.3743171703446,0.360431955325818,6.25161617630219
"29",303,144,0.459271820319726,0.0443597845804915,0.00196779048802761,9.65872117945536,0.45917024739996,0.00125984446189109,7.73009312712611,0.499064708196291,0.00101111528991523,6.37152629046355,0.474469208967718,0.00151620122687881,8.20673458441143,0.470741674441879,0.00115561109877952,7.2214299750751,100.022120971544,124.977249607996,124.949609540426,92.0265073400233,139.504780329757,151.591953625175,96.7969705176325,113.922893402897,117.692622810076,97.5634504559741,130.491906521611,133.750811304584,35.9766972370175,48.6167203232744,22.9490519390326,41.2736718766318
"30",304,176,0.36691872281828,0.0387799069520972,0.00150388118321332,10.5690728056151,0.377180341699477,0.00107817910575024,8.70555384498764,0.381714375065101,0.000851809759052144,7.64597353138814,0.377018484838404,0.00131635970589241,9.62331376887191,0.369000156753647,0.00101090380966482,8.61644987599722,97.2793866098745,118.103102671328,121.40609309654,96.1238944055232,132.872607282854,138.230570145543,97.321149379598,106.885667247624,109.827789672643,99.4359260023956,121.969669241701,122.66157127029,28.3068956653533,43.3592381791694,12.4691684033329,32.7803405648817
"31",305,314,0.600123667651449,0.0298613526309836,0.000891700380951951,4.97586651562075,0.587925849551283,0.000718008030398497,4.55766180035895,0.576368004396655,0.000619421451996629,4.31810558032113,0.594181254994431,0.000826195322796233,4.83751605399358,0.570286182848147,0.000694447987769703,4.62090470663526,102.074720495701,111.440955045393,109.175861079224,104.121613808119,119.982071318804,115.232627434985,101.000100997308,103.88865174141,102.859948371912,105.232019589583,113.315576903171,107.681651787274,19.4787794492165,30.5348001157795,7.34608390385426,22.1209273199668
"32",306,443,0.419307155594612,0.025127299971557,0.000631381203860607,5.99257599978812,0.411705650889679,0.000542412198246015,5.65689211118729,0.395978218709643,0.000476770164552557,5.51420918653261,0.41347386749196,0.000585803917303394,5.85366776164333,0.415573873624941,0.000524374617160716,5.51026637842949,101.846344515434,107.889977007401,105.934069132006,105.891469728055,115.077730751388,108.675166230977,101.410799704957,103.817290146416,102.373011995232,100.89834376187,109.72990264367,108.75292750359,14.091171081842,24.4877481880478,7.21866382441046,16.9480158809915
"33",307,139,0.559569013580778,0.0450146220799469,0.00202631620100044,8.04451658105417,0.5361114769887,0.00132892881630546,6.79979398093253,0.53541753652285,0.000997538764078373,5.89891718439723,0.525346014173865,0.00155536455246779,7.50707330842334,0.53046112344671,0.0012228692880127,6.59229234041236,104.375496067317,123.481742406281,118.305298713637,104.510774378959,142.524234721268,136.372766892407,106.514373095745,114.139905830928,107.159158443648,105.487280565433,128.725204189876,122.029123795668,34.4165132939601,50.7708242382969,23.2417649476488,39.6506188220308
"34",401,2457,0.263234551688904,0.00990581611478002,9.81251928998355e-05,3.7631139420052,0.266234123332892,9.5659588523296e-05,3.67367333354082,0.267537828337036,9.36464562278123e-05,3.61709967187072,0.263217025620771,9.85106868905068e-05,3.77074962396327,0.266384102272092,9.59038371387146e-05,3.67628937598699,98.8733331376019,101.280539841581,102.434636951734,98.3915259106048,102.363373010916,104.036777622414,100.006658409763,99.8041472081569,99.7975022815213,98.8176657104068,101.151486599557,102.361744605453,2.51271289632657,4.564308654756,-0.392859345575832,2.26379759924487
"35",402,117,0.293833885507328,0.0455514000827265,0.00207493004949662,15.5024326088458,0.295185316119913,0.00133539499001193,12.3797000270002,0.300766968713619,0.000988597670640557,10.4539315624193,0.288669568407307,0.00148471738291363,13.3481443237619,0.293581749451746,0.00124355677419147,12.0116800263407,99.5421755288004,124.65131340077,125.224622365929,97.6948654847493,144.874496199311,148.292845770822,101.789006416061,118.216972637709,116.13923428479,100.085882741707,129.17215983923,129.061318440469,35.6414453424152,52.3551326040899,28.4449428416237,40.0675326624549
"36",403,84,0.270192736614403,0.053595335266321,0.00287245996230936,19.8359644814613,0.305978078254345,0.00166067132695786,13.3183839544037,0.307662798067946,0.00114723272844765,11.0090736873125,0.295955532719137,0.00213043388656786,15.5957967763299,0.275206574203941,0.00160068306050879,14.537638666885,88.3046060540993,131.517985608109,148.936721972957,87.8210619909696,158.23451780368,180.178324215609,91.2950449454231,116.116239192043,127.18788764654,98.1781548627457,133.959746650528,136.44557369998,42.186441282101,60.0609671326691,25.8324253593749,44.2748347579438
"37",404,75,0.443063287676999,0.06186064972245,0.00382673998408365,13.9620346444834,0.418498079958337,0.00204326979351477,10.8011348335661,0.377559489413933,0.00129305595206086,9.52408513240849,0.397548300471183,0.00225591329846679,11.9473421430312,0.386947147996882,0.00181181924386518,11.0003317788926,105.869849563254,136.852148425628,129.264515808972,117.349265506409,172.030645224906,146.597121407215,111.448920081377,130.242665241999,116.863102080218,114.502275044697,145.330592129391,126.923759438544,46.6054709226854,66.2099866351256,41.0486913704697,52.6537143521383
"38",405,257,0.43467323149808,0.0335416768790692,0.00112504408785988,7.71652690998924,0.434815729575796,0.000852784256259822,6.71605649258699,0.431877831109555,0.000719788590045418,6.21214475860891,0.440776783552452,0.00103045020992424,7.28273981628106,0.441427944912899,0.000804542785249136,6.42561572039715,99.9672279386363,114.859040473672,114.896694488895,100.647266469164,125.020805262123,124.216791620889,98.6152736981336,104.489166498357,105.956372253454,98.4698038507391,118.252463934869,120.09007767916,24.1999255440708,36.0212992706236,8.40801520192698,28.4878882587101
"39",406,22,0.376879424062524,0.11230145387112,0.0126116165415674,29.7977142558172,0.389863087765845,0.00287414263475147,13.7512456520912,0.434029796442902,0.00179612041134525,9.76445883785747,0.38750394068076,0.00509640453224564,18.4228078848042,0.409175333440129,0.00278833121769744,12.9051404526022,96.6696863307255,209.474527861727,216.691018469921,86.832615445125,264.982781543153,305.16503526329,97.2582171423673,157.308949947251,161.743608477812,92.1070732426418,212.673411769838,230.898023661638,77.2103550303926,85.758206290008,59.5896012581091,77.8907707151798
"40",407,118,0.235542277309941,0.0445120133179585,0.00198131932961811,18.8976746876684,0.252087541673703,0.00124626816858705,14.0040730731034,0.253896536196122,0.00096957256438439,12.2640350474769,0.248768471150553,0.00153441541317801,15.7462136218263,0.248304131706383,0.00113968278767299,13.5959027199019,93.4366989126427,126.087341213041,134.944130818368,92.7709691667462,142.950960999868,154.090188217101,94.6833319433763,113.633337409462,120.014088094638,94.8603938610523,131.851551225515,138.995365567052,37.099075855316,51.0642959016975,22.5558752574345,42.4785913791766
"41",408,25,0.340448376027815,0.103778303229493,0.0107699362211926,30.4828310360377,0.397332912277265,0.00306596752757283,13.9357143253152,0.440376916719342,0.00161844260663024,9.13532715746766,0.358254629366748,0.0040276661947442,17.7147457645093,0.421593019451222,0.00241329978347926,11.6523152427228,85.6834069135067,187.422959065101,218.738920190575,77.308406299776,257.963294174423,333.68078132943,95.0297213547787,163.523370753817,172.076028870303,80.7528493880116,211.252048395334,261.603212761302,71.5321663508114,84.9725887564168,62.6026922349017,77.5922555722246
"42",501,1402,0.374823056078011,0.0144758655774824,0.000209550684217341,3.8620531322037,0.373978215683055,0.000198098514683114,3.76352065996173,0.373748031674476,0.000189481458697114,3.68302312371885,0.373031740873406,0.000207044519789541,3.85732367511337,0.370217460861519,0.000195588648704876,3.77759091467394,100.22590631206,102.849913783755,102.618093034275,100.287633462234,105.162567793772,104.860952605263,100.480204499598,100.603403083807,100.122609806401,101.244024310948,103.507714318175,102.235875176469,5.46510720163011,9.57726556474112,1.19597052959277,6.66284415372455
"43",502,182,0.33020600206007,0.0371935556730492,0.00138336058360421,11.2637430697832,0.367042444169183,0.00103368017682013,8.75944934812907,0.376638931036421,0.000812849491740389,7.56972078818031,0.371529512670481,0.00113711665582738,9.0763073207001,0.373829830290879,0.000964977426107488,8.30968619279696,89.9639829958921,115.684348379331,128.589625010949,87.6717659407704,130.455570775206,148.799980672614,88.8774621662259,110.297377905172,124.100503341202,88.330565220848,119.731692481816,135.549559976728,25.2776037519463,41.2409532717356,17.8004152131661,30.2439698264834
"44",503,97,0.439033253994365,0.0524341230695806,0.00274933726207592,11.9430869057253,0.437601063785542,0.00163405574263133,9.23751304504557,0.460165993439866,0.00117842143761245,7.45994793413412,0.45613380973173,0.00197783068041812,9.74994779543906,0.452156385767776,0.00153578232984528,8.66714703944837,100.327282158876,129.71212533024,129.288985547152,95.4075834053863,152.743835498098,160.096116101265,96.2509782496891,117.901533640503,122.493854903635,97.097656433376,133.797862647069,137.797211139565,40.5654677157537,57.1379818013789,28.0615474972782,44.1399077868799
"45",504,585,0.351737981055389,0.0208776643926398,0.000435876870491698,5.93557293130425,0.35570874464002,0.000383817583161252,5.50766975072029,0.362395253133183,0.000357989522341134,5.22098754938881,0.35029478300197,0.000416230389607964,5.82415900907917,0.3506873420662,0.000374088486425437,5.51527383869098,98.8837036917241,106.566199780397,107.769223645408,97.0592131145059,110.343499701238,113.686785788238,100.411995303227,102.33283816101,101.91296154606,100.299594214892,107.943063908503,107.620638700925,11.943576467299,17.869117042779,4.50734650397292,14.1756510265295
"46",505,396,0.316869439181057,0.025513605074497,0.000650944043897398,8.05177209276995,0.329547593066516,0.000550494834289533,7.11964730539405,0.324851728373409,0.000488357566323892,6.80273852829644,0.31886623237835,0.000648111811583509,7.98392480289153,0.329595995693599,0.00052948981560058,6.98147004276859,96.1528610276027,108.741471291068,113.0922888086,97.5427899884292,115.452374218539,118.360746327057,99.3737834256078,100.218260553943,100.849798708698,96.1387405554607,110.877397381417,115.330611510823,15.431312499066,24.9770282250456,0.435096125456818,18.6581672319536
"47",506,268,0.430146418614131,0.0342059148943764,0.00117004461376132,7.95215615291716,0.423481936520777,0.000867868783880728,6.95652168792181,0.41551345811166,0.000737397480674359,6.53530303254868,0.412540371668223,0.00104897450384341,7.85083790619831,0.40640470066716,0.000853813458300983,7.18989876528544,101.57373467877,116.111216989802,114.312245539664,103.52165741369,125.965143599686,121.679991169681,104.267714908656,105.613332050437,101.290540550313,105.841890585418,117.063017009225,110.601781923719,25.8260092244854,36.9769774586748,10.3474780785249,27.0272732971913
"48",507,224,0.405434171845756,0.0356265422716477,0.0012692505142335,8.78725690768896,0.391705963875574,0.000951120546261776,7.8733144661192,0.414362036604497,0.000770932251619182,6.70082303035941,0.388559400791804,0.00105620552370272,8.36405339205342,0.395181946929066,0.000894978144561136,7.57023076589762,103.50472273497,115.51965741305,111.608102858112,97.8453950965439,128.311495476332,131.13697926175,104.342906392064,109.622438067305,105.059789743064,102.594304976824,119.08785121298,116.076473484452,25.0643954368492,39.260828104943,16.785101770035,29.4876673655231
"49",508,53,0.414785934290166,0.0711085212562584,0.00505642179525175,17.1434263743654,0.398826308837837,0.00242898232340518,12.357436231804,0.369511979857721,0.00140262628793196,10.135436660897,0.402159119904713,0.00296679287672712,13.5439609205805,0.391067046149031,0.00210094126697707,11.7207589632149,104.001648110636,144.281108455866,138.729636574971,112.252364442928,189.867512329307,169.143441451375,103.139755823129,130.55034790724,126.576165383905,106.065171784405,155.136750877403,146.265497210286,51.9624267562859,72.2604967558463,41.3262382597691,58.450039335129
"50",509,52,0.386654125898205,0.0732667470892731,0.00536801622904351,18.9489112314715,0.368372731456768,0.00237410761580526,13.2270418069495,0.371746358455366,0.00140922940161701,10.0982036493242,0.362967488367647,0.00293570387450944,14.9275452640443,0.401301765941408,0.00203436041141712,11.2393935157825,104.962743677889,150.368445310201,143.258874569488,104.010198648558,195.171348271544,187.646356614521,106.525828976331,135.223068590752,126.939231442918,96.3499687052608,162.439993010951,168.593716421292,55.7730916877596,73.7476687571769,45.3111959940454,62.1021933501195
"51",510,142,0.441666549016222,0.0444883852018258,0.00197921641786603,10.0728446156767,0.44194152457625,0.00130002678430475,8.15851921105989,0.408498940670866,0.000978882834396122,7.65904148305741,0.408115714783142,0.00150316516194042,9.4999218578217,0.427151722487013,0.00119143722140242,8.08078254205984,99.9377801033086,123.387308918958,123.464128171957,108.11938662335,142.194004799219,131.515733893842,108.220912113347,114.747515632145,106.030815478585,103.398049396758,128.887577374668,124.651846071199,34.3160872873908,50.5419000388273,24.0525114701143,39.8025799176112
